img,rating,reviews,manufacturer,title,model,price,shipping_price,original_price,memory,price_per_gb,series,generation
https://c1.neweggimages.com/productimage/nb300/14-125-923-Z01.jpg,4.7,3,GIGABYTE,REFURBISHED GIGABYTE GeForce GTX 1070 8GB GDDR5 PCI Express 3.0 x16 ATX Graphics Card GV-N1070G1 GAMING-8GD,GV-N1070G1 GAMING-8G,239.99,0.0,239.99,8.0,29.99875,Other,Other
https://c1.neweggimages.com/productimage/nb300/14-127-753-08.jpg,4.6,5,MSI,MSI GeForce 210 1GB DDR3 PCI Express 2.0 x16 Low Profile Graphics Card N210-MD1GD3H/LP,N210-MD1GD3H/LP,65.0,12.0,65.0,1.0,65.0,Other,Other
https://c1.neweggimages.com/productimage/nb300/14-125-871-S99.jpg,4.4,473,GIGABYTE,GIGABYTE GeForce GTX 1070 DirectX 12 GV-N1070G1 GAMING-8GD R2 256-Bit GDDR5 PCI Express 3.0 x16 SLI Support ATX Video Card,GV-N1070G1 GAMING-8G,325.0,0.0,325.0,,,Other,Other
https://c1.neweggimages.com/productimage/nb300/14-487-336-V09.jpg,4.7,514,Unknown,"EVGA GeForce GTX 1080 Ti SC Black Edition GAMING, 11G-P4-6393-KR, 11GB GDDR5X, iCX Cooler & LED",11G-P4-6393-KR,399.0,0.0,399.0,11.0,36.27272727272727,Other,Other
https://c1.neweggimages.com/productimage/nb300/14-500-503-02.jpg,4.5,18,ZOTAC,"ZOTAC GAMING GeForce RTX 3090 Trinity 24GB GDDR6X 384-bit 19.5 Gbps PCIE 4.0 Gaming Graphics Card, IceStorm 2.0 Advanced Cooling, SPECTRA 2.0 RGB Lighting, ZT-A30900D-10P",ZT-A30900D-10P,2099.0,0.0,2099.0,24.0,87.45833333333333,RTX 3090,RTX 3000
https://c1.neweggimages.com/productimage/nb300/14-500-482-V01.jpg,4.7,35,ZOTAC,"ZOTAC GAMING GeForce GTX 1660 SUPER 6GB GDDR6 192-bit Gaming Graphics Card, Super Compact, ZT-T16620F-10L",ZT-T16620F-10L,299.0,0.0,299.0,6.0,49.833333333333336,Other,Other
https://c1.neweggimages.com/productimage/nb300/14-130-586-03.jpg,3.9,79,Unknown,EVGA 200 GeForce 210 1GB DDR3 PCI Express 2.0 x16 Low Profile Graphics Card 01G-P3-1312-LR,01G-P3-1312-LR,65.0,12.0,65.0,1.0,65.0,Other,Other
https://c1.neweggimages.com/productimage/nb300/14-130-471-02.jpg,4.8,26,Unknown,EVGA GeForce 9400 GT 512MB DDR2 PCI Express 2.0 x16 Graphics Card 512-P3-N940-LR,512-P3-N940-LR,149.0,0.0,149.0,,,Other,Other
https://c1.neweggimages.com/productimage/nb300/14-487-461-V01.jpg,4.5,243,Unknown,"EVGA GeForce RTX 2080 SUPER BLACK GAMING, 08G-P4-3081-KR, 8GB GDDR6",08G-P4-3081-KR,699.0,0.0,699.0,8.0,87.375,RTX 2080,RTX 2000
https://c1.neweggimages.com/productimage/nb300/14-126-736-04.png,5.0,5,ASUS,"ASUS Dual GeForce RTX 4070 SUPER EVO 12GB GDDR6X (PCIe 4.0, 12GB GDDR6X, DLSS 3, HDMI 2.1a, DisplayPort 1.4a, 2.5-slot design, Axial-tech fan design, 0dB technology) DUAL-RTX4070S-12G-EVO",DUAL-RTX4070S-12G-EVO,994.25,0.0,994.25,12.0,82.85416666666667,RTX 4070,RTX 4000
https://c1.neweggimages.com/productimage/nb300/14-932-795-01.jpg,4.5,114,GIGABYTE,GIGABYTE Eagle GeForce RTX 5060 Ti 8GB GDDR7 PCI Express 5.0 x8 ATX Graphics Card GV-N506TEAGLE OC-8GD,GV-N506TEAGLE OC-8GD,519.99,0.0,540.79,8.0,64.99875,RTX 5060,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-932-492-01.jpg,4.4,55,GIGABYTE,GIGABYTE Eagle Radeon RX 6500 XT 4GB GDDR6 PCI Express 4.0 ATX Graphics Card GV-R65XTEAGLE-4GD,GV-R65XTEAGLE-4GD,215.34,0.0,259.99,4.0,53.835,RX 6500,RX 6000
https://c1.neweggimages.com/productimage/nb300/14-127-931-07.jpg,4.4,169,MSI,MSI GeForce GT 710 1GB DDR3 PCI Express 2.0 x16 Low Profile Graphics Card GT 710 1GD3H LP,GT 710 1GD3H LP,99.0,10.0,99.0,1.0,99.0,Other,Other
https://c1.neweggimages.com/productimage/nb300/14-202-406-01.jpg,4.7,125,Sapphire Tech,SAPPHIRE PULSE Radeon RX 6600 XT 8GB GDDR6 PCI Express 4.0 ATX Graphics Card 11309-03-20G,11309-03-20G,559.0,0.0,559.0,8.0,69.875,RX 6600,RX 6000
https://c1.neweggimages.com/productimage/nb300/14-125-470-03.jpg,4.8,37,GIGABYTE,USED - VERY GOOD GIGABYTE GeForce GTX 760 4GB GDDR5 PCI Express 3.0 Graphics Card GV-N760OC-4GD,GV-N760OC-4GD,97.0,30.0,117.0,4.0,24.25,Other,Other
https://c1.neweggimages.com/productimage/nb300/14-487-522-01.jpg,5.0,1,Unknown,"REFURBISHED EVGA GeForce RTX 3080 XC3 BLACK GAMING Video Card, 10G-P5-3881-KR, 10GB GDDR6X, iCX3 Cooling, ARGB LED",10G-P5-3881-KR,429.99,0.0,429.99,10.0,42.999,RTX 3080,RTX 3000
https://c1.neweggimages.com/productimage/nb300/14-126-457-V01.jpg,4.7,112,ASUS,ASUS ROG Strix GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 Graphics Card ROG-STRIX-RTX3080-O10G-GAMING,ROG-STRIX-RTX3080-O1,849.0,0.0,949.0,10.0,84.9,RTX 3080,RTX 3000
https://c1.neweggimages.com/productimage/nb300/14-137-641-01.jpg,4.3,192,MSI,MSI Mech Radeon RX 6700 XT 12GB GDDR6 PCI Express 4.0 Graphics Card RX 6700 XT MECH 2X 12G,RX 6700 XT MECH 2X 12G,789.0,0.0,789.0,12.0,65.75,RX 6700,RX 6000
https://c1.neweggimages.com/productimage/nb300/ADFRD23042116MQLAE1.jpg,5.0,1,ASUS,REFURBISHED ASUS GeForce RTX 4080 TUF OC 16GB GDDR6X TUF-RTX4080-O16G-GAMING Video Graphic Card GPU,ASUS TUF-4080-O16G-GAM-R,1149.99,0.0,1149.99,16.0,71.874375,RTX 4080,RTX 4000
https://c1.neweggimages.com/productimage/nb300/14-930-083-01.jpg,4.4,241,ASRock,ASRock Phantom Gaming Radeon RX 7900 XT 20GB GDDR6 PCI Express 4.0 ATX Graphics Card RX7900XT PG 20GO,RX7900XT PG 20GO,1215.0,0.0,1215.0,20.0,60.75,RX 7900,RX 7000
https://c1.neweggimages.com/productimage/nb300/14-932-341-02.jpg,3.5,31,GIGABYTE,"GIGABYTE AORUS GeForce RTX 3090 MASTER 24GB Video Card, GV-N3090AORUS M-24GD",GV-N3090AORUS M-24GD,2099.0,0.0,2099.0,24.0,87.45833333333333,RTX 3090,RTX 3000
https://c1.neweggimages.com/productimage/nb300/14-932-692-03.jpg,5.0,2,GIGABYTE,"GIGABYTE GeForce RTX 4070 Ti SUPER EAGLE OC ICE 16G Graphics Card, 3x WINDFORCE Fans, 16GB 256-bit GDDR6X, GV-N407TSEAGLE OC ICE-16GD Video Card",GV-N407TSEAGLE OC ICE-16GD,1357.99,0.0,1357.99,16.0,84.874375,RTX 4070,RTX 4000
https://c1.neweggimages.com/productimage/nb300/14-932-453-V11.jpg,4.5,124,GIGABYTE,GIGABYTE Gaming OC PRO GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N306TGAMINGOC PRO-8GD (rev. 3.0) (LHR),GV-N306TGAMINGOCPRO8,619.99,0.0,619.99,8.0,77.49875,RTX 3060,RTX 3000
https://c1.neweggimages.com/productimage/nb300/14-137-484-V01.jpg,4.6,72,MSI,MSI Gaming GeForce GTX 1650 SUPER 4GB GDDR6 PCI Express 3.0 x16 Graphics Card GTX 1650 Super Gaming X,GTX1650SuperGamingX,420.0,0.0,435.0,4.0,105.0,Other,Other
https://c1.neweggimages.com/productimage/nb300/14-137-769-12.jpg,5.0,20,MSI,MSI Ventus GeForce RTX 3060 8GB GDDR6 PCI Express 4.0 ATX Graphics Card RTX 3060 VENTUS 2X 8G OC,RTX 3060 VENTUS 2X 8G OC,468.51,0.0,468.51,8.0,58.56375,RTX 3060,RTX 3000
https://c1.neweggimages.com/productimage/nb300/14-487-539-01.jpg,4.7,230,Unknown,"EVGA GeForce RTX 3060 XC GAMING, 12G-P5-3657-KR, 12GB GDDR6, Dual-Fan, Metal Backplate",12G-P5-3657-KR,599.99,0.0,599.99,12.0,49.99916666666667,RTX 3060,RTX 3000
https://c1.neweggimages.com/productimage/nb300/14-121-822-06.jpg,4.5,30,ASUS,ASUS GTX780TI-3GD5 G-SYNC Support GeForce GTX 780 Ti 3GB 384-Bit GDDR5 PCI Express 3.0 HDCP Ready SLI Support Video Card,GTX780TI-3GD5,329.0,0.0,329.0,5.0,65.8,Other,Other
https://c1.neweggimages.com/productimage/nb300/14-126-531-01.jpg,4.9,17,ASUS,"ASUS Dual NVIDIA GeForce RTX 3070 V2 OC Edition Gaming Graphics Card (PCIe 4.0, 8GB GDDR6, LHR, HDMI 2.1, DisplayPort 1.4a, Axial-tech Fan Design, Dual BIOS, Protective Backplate)",DUAL-RTX3070-O8G-V2,735.0,0.0,735.0,8.0,91.875,RTX 3070,RTX 3000
https://c1.neweggimages.com/productimage/nb300/14-487-069-12.jpg,4.3,1504,Unknown,EVGA GeForce GTX 970 4GB GDDR5 PCI Express 3.0 Graphics Card 04G-P4-1970-KR,04G-P4-1970-KR,369.0,0.0,369.0,4.0,92.25,Other,Other
https://c1.neweggimages.com/productimage/nb300/14-131-785-08.jpg,1.0,1,PowerColor,"REFURBISHED PowerColor Red Devil AMD Radeon RX 6900 XT Ultimate Gaming Graphics Card with 16GB GDDR6 Memory, Powered by AMD RDNA 2, HDMI 2.1 (AXRX 6900XTU 16GBD6-3DHE/OC)",6900XTU 16GBD6-3DHE/,449.99,0.0,449.99,16.0,28.124375,RX 6900,RX 6000
https://c1.neweggimages.com/productimage/nb300/14-932-115-01.jpg,4.1,114,GIGABYTE,"GIGABYTE Geforce RTX 2060 OC 6G Graphics Card, 2 x WINDFORCE Fans, 6GB 192-Bit GDDR6, GV-N2060OC-6GD Video Card",GV-N2060OC-6GD v2.0,599.0,0.0,599.0,6.0,99.83333333333333,RTX 2060,RTX 2000
https://c1.neweggimages.com/productimage/nb300/14-137-678-V10.jpg,4.5,28,MSI,MSI Ventus GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 Graphics Card RTX 3080 VENTUS 3X 10G OC LHR,RTX308Ventus3X10GOCL,795.0,0.0,795.0,10.0,79.5,RTX 3080,RTX 3000
https://c1.neweggimages.com/productimage/nb300/14-130-604-10.jpg,4.5,501,Unknown,EVGA 01G-P3-1561-AR GeForce GTX 560 Ti FPB (Fermi) 1GB 256-bit GDDR5 PCI Express 2.0 x16 HDCP Ready SLI Support FPB Video Card,01G-P3-1561-AR,289.0,0.0,289.0,1.0,289.0,Other,Other
https://c1.neweggimages.com/productimage/nb300/14-133-867-02.jpg,4.8,15,Unknown,PNY GeForce RTX 4080 SUPER 16GB VERTO Overclocked Triple Fan DLSS 3 VCG4080S16TFXPB1-O,VCG4080S16TFXPB1-O,1650.0,0.0,1650.0,16.0,103.125,RTX 4080,RTX 4000
https://c1.neweggimages.com/productimage/nb300/14-137-629-V03.jpg,4.8,259,MSI,MSI Gaming GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 Graphics Card RTX 3060 Gaming X Trio 12G,RTX3060GamingXTrio12,599.0,0.0,599.0,12.0,49.916666666666664,RTX 3060,RTX 3000
https://c1.neweggimages.com/productimage/nb300/14-126-727-13.png,4.5,2,ASUS,"ASUS TUF Gaming GeForce RTX 4070 Ti SUPER BTF White OC Edition Gaming Graphics Card (Exclusive to ASUS BTF ATX Motherboards, Graphics card high-power gold finger) TUF-RTX4070TIS-O16G-BTF-WHITE",TUF-RTX4070TIS-O16G-BTF-WHITE,1000.0,0.0,1295.0,16.0,62.5,RTX 4070,RTX 4000
https://c1.neweggimages.com/productimage/nb300/14-126-231-Z01.jpg,4.4,85,ASUS,ASUS Cerberus GeForce GTX 1070 Ti 8GB GDDR5 PCI Express 3.0 Graphics Card CERBERUS-GTX1070TI-A8G-GAMING,CERBERUSGTX1070TIA8G,299.0,0.0,299.0,8.0,37.375,Other,Other
https://c1.neweggimages.com/productimage/nb300/14-133-849-24.jpg,4.5,15,Unknown,PNY GeForce RTX 4090 24GB VERTO Triple Fan DLSS 3 VCG409024TFXPB1,VCG409024TFXPB1,3565.0,0.0,3565.0,24.0,148.54166666666666,RTX 4090,RTX 4000
https://c1.neweggimages.com/productimage/nb300/AXZZS24062907BFQ851.jpg,5.0,1,Unknown,MAXSUN Geforce RTX 4070 Super iCraft Limited Edition OC 12GB GDDR6X Video Graphics Card GPU for Computer Gaming PC HDMI2.1 DLSS 3.5 PCIE 4.0 X16 RGB,MS-GeForce RTX4070S iCraft OC 12G Ltd,980.0,0.0,980.0,12.0,81.66666666666667,RTX 4070,RTX 4000
https://c1.neweggimages.com/productimage/nb300/AWFGD210824C66VD.jpg,5.0,1,NVIDIA,NVIDIA GeForce GTX 1070 8GB Founders Edition GDDR5 PCI Express 3.0 Graphics Card,shoudong41,269.0,0.0,269.0,8.0,33.625,Other,Other
https://c1.neweggimages.com/productimage/nb300/14-932-309-S07.jpg,4.7,15,GIGABYTE,GIGABYTE GeForce GTX 1650 4GB GDDR6 PCI Express 3.0 x16 Graphics Card GV-N1656OC-4GD rev. 2.0,GV-N1656OC-4GDV2,340.0,0.0,340.0,4.0,85.0,Other,Other
https://c1.neweggimages.com/productimage/nb300/14-932-813-02.jpg,4.5,114,GIGABYTE,GIGABYTE WindForce GeForce RTX 5060 Ti 8GB GDDR7 PCI Express 5.0 x8 ATX Graphics Card GV-N506TWF2MAX OC-8GD,GV-N506TWF2MAX OC-8GD,869.0,0.0,869.0,8.0,108.625,RTX 5060,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-126-824-02.png,5.0,1,ASUS,ASUS ROG Astral with Detachable GC-HPWR Adapter GeForce RTX 5090 32GB GDDR7 PCI Express 5.0 ATX Graphics Card ROG-ASTRAL-RTX5090-O32G-BTF-GAMING,ROG-ASTRAL-RTX5090-O32G-BTF-GAMING,5749.99,0.0,5749.99,32.0,179.6871875,RTX 5090,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-137-318-V05.jpg,4.7,16,MSI,MSI GeForce GT 1030 2GB DDR4 PCI Express 3.0 x16 (Uses x4) Low Profile Graphics Card GT 1030 2GD4 LP OC,GT 1030 2GD4 LP OC,165.0,0.0,165.0,2.0,82.5,Other,Other
https://c1.neweggimages.com/productimage/nb300/14-500-373-01.jpg,4.0,1,ZOTAC,ZOTAC ZT-90401-10P GeForce GTX TITAN X 12GB 384-Bit GDDR5 PCI Express 3.0 SLI Support Video Card,ZT-90401-10P,399.0,0.0,399.0,12.0,33.25,Other,Other
https://c1.neweggimages.com/productimage/nb300/14-131-863-01.png,4.9,14,PowerColor,PowerColor Hellhound Radeon RX 7900 GRE 16GB GDDR6 PCI Express 4.0 ATX Graphics Card RX7900GRE 16G-L/OC,RX7900GRE 16G-L/OC,1095.0,0.0,1095.0,16.0,68.4375,RX 7900,RX 7000
https://c1.neweggimages.com/productimage/nb300/14-932-378-V01.jpg,4.7,12,GIGABYTE,"GIGABYTE GeForce RTX 3060 Ti EAGLE OC 8GB Video Card, GV-N306TEAGLE OC-8GD (rev. 1.0)",GV-N306TEAGLE OC-8GD,695.0,0.0,695.0,8.0,86.875,RTX 3060,RTX 3000
https://c1.neweggimages.com/productimage/nb300/14-137-682-13.jpg,3.8,5,MSI,REFURBISHED MSI Mech Radeon RX 6600 XT 8GB GDDR6 PCI Express 4.0 ATX Graphics Card RX 6600 XT MECH 2X 8G OC,RX 6600XT MECH2X 8G OC,449.0,0.0,449.0,8.0,56.125,RX 6600,RX 6000
https://c1.neweggimages.com/productimage/nb300/14-131-717-Z01.jpg,4.0,138,PowerColor,USED - VERY GOOD PowerColor RED DRAGON Radeon RX 570 4GB GDDR5 PCI Express 3.0 CrossFireX Support ATX Graphics Card AXRX 570 4GBD5-3DHD/OC,AXRX 570 4GBD5-3DHD/,144.99,0.0,144.99,4.0,36.2475,RX 570,RX 500
https://c1.neweggimages.com/productimage/nb300/14-150-839-V01.jpg,4.1,76,XFX,XFX Radeon RX 5700 XT 8GB GDDR6 PCI Express 4.0 ATX Graphics Card RX-57XT83LD8,RX-57XT83LD8,499.0,0.0,499.0,8.0,62.375,RX 5700,RX 5000
https://c1.neweggimages.com/productimage/nb300/14-932-437-V06.jpg,4.2,70,GIGABYTE,GIGABYTE VISION OC GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 ATX Graphics Card GV-N308TVISION OC-12GD,GV-N308TVISION OC-12GD,1289.0,0.0,1289.0,12.0,107.41666666666667,RTX 3080,RTX 3000
https://c1.neweggimages.com/productimage/nb300/14-131-867-04.jpg,4.8,59,PowerColor,PowerColor Hellhound Spectral White AMD Radeon RX 7800 XT 16GB GDDR6 WHITE Graphics Card,RX7800XT 16G-L/OC/WHITE,899.0,0.0,899.0,16.0,56.1875,RX 7800,RX 7000
https://c1.neweggimages.com/productimage/nb300/14-137-631-03.jpg,4.8,262,MSI,MSI Ventus GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 Graphics Card RTX 3060 Ventus 3X 12G OC,RTX3060Ventus3X12GOC,598.0,0.0,635.0,12.0,49.833333333333336,RTX 3060,RTX 3000
https://c1.neweggimages.com/productimage/nb300/14-932-786-01.jpg,4.5,114,GIGABYTE,GIGABYTE AERO GeForce RTX 5060 Ti 16GB GDDR7 PCI Express 5.0 x8 ATX Graphics Card GV-N506TAERO OC-16GD,GV-N506TAERO OC-16GD,968.06,0.0,968.06,16.0,60.50375,RTX 5060,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-932-150-S04.jpg,4.4,81,GIGABYTE,"GIGABYTE GeForce GTX 1650 OC 4G Graphics Card, 2 x WINDFORCE Fans, 4GB 128-Bit GDDR5, GV-N1650OC-4GD Video Card",GV-N1650OC-4GD,259.0,0.0,329.99,4.0,64.75,Other,Other
https://c1.neweggimages.com/productimage/nb300/ACSJ_131468791096076311JXbacN4mc8.jpg,5.0,2,AMD,REFURBISHED HP AMD FirePro W7000 4GB 4x DisplayPort Graphics Card 703482-001,AMD-703482-001,128.99,0.0,128.99,4.0,32.2475,Other,Other
https://c1.neweggimages.com/productimage/nb300/14-500-546-18.jpg,4.5,38,ZOTAC,"ZOTAC GAMING GeForce RTX 4070 Ti Trinity OC DLSS 3 12GB GDDR6X 192-bit 21 Gbps PCIE 4.0 Gaming Graphics Card, IceStorm 2.0 Advanced Cooling, SPECTRA 2.0 RGB Lighting, ZT-D40710J-10P",ZT-D40710J-10P,1298.0,0.0,1298.0,12.0,108.16666666666667,RTX 4070,RTX 4000
https://c1.neweggimages.com/productimage/nb300/AXZZS2202090H2EIDF6.jpg,5.0,1,Unknown,MAXSUN Nvidia GeForce RTX 3060 iCraft OC Edition 12G GDDR6 Computer Video Graphics Cards GPU For Gaming PC PCI Express 4.0 x16 RGB HDMI 2.1,MS-GEFORCERTX3060ICraftOC12G,489.0,0.0,489.0,12.0,40.75,RTX 3060,RTX 3000
https://c1.neweggimages.com/productimage/nb300/14-932-561-23.jpg,4.3,270,GIGABYTE,GIGABYTE Gaming GeForce RTX 4080 16GB GDDR6X PCI Express 4.0 x16 ATX Graphics Card GV-N4080GAMING OC-16GD,GV-N4080GAMING OC-16GD,1549.0,0.0,1799.0,16.0,96.8125,RTX 4080,RTX 4000
https://c1.neweggimages.com/productimage/nb300/14-126-133-07.jpg,4.2,261,ASUS,ASUS Dual GeForce GTX 1060 3GB GDDR5 PCI Express 3.0 Graphics Card DUAL-GTX1060-O3G,DUAL-GTX1060-O3G,329.0,0.0,329.0,3.0,109.66666666666667,Other,Other
https://c1.neweggimages.com/productimage/nb300/14-137-791-01.jpg,4.8,69,MSI,MSI Gaming GeForce RTX 4070 12GB GDDR6X PCI Express 4.0 ATX Graphics Card RTX 4070 GAMING X TRIO 12G,RTX 4070 GAMING X TRIO 12G,869.0,0.0,1090.0,12.0,72.41666666666667,RTX 4070,RTX 4000
https://c1.neweggimages.com/productimage/nb300/14-500-408-S99.jpg,4.4,60,ZOTAC,"ZOTAC GeForce GTX 1070 Mini, ZT-P10700G-10M, 8GB GDDR5",ZT-P10700G-10M,279.0,0.0,279.0,8.0,34.875,Other,Other
https://c1.neweggimages.com/productimage/nb300/14-202-282-Z01.jpg,4.3,23,Sapphire Tech,"Sapphire NITRO+ Radeon RX 570 8GB GDDR5 PCI-E Dual HDMI / DVI-D / Dual DP w/ Backplate (UEFI), 100412NT+8GL",100412NT+8GL,389.0,0.0,389.0,8.0,48.625,RX 570,RX 500
https://c1.neweggimages.com/productimage/nb300/AMYMD2112300I1V1Q63.jpg,4.0,1,MSI,REFURBISHED RTX 3060 Ventus 2X OC 12GB GDDR6 RTX 3060 VENTUS 2X 12G OC Video Graphic Card GPU,MSI 3060 VENTUS 2X 12G OC-R,435.0,0.0,435.0,12.0,36.25,RTX 3060,RTX 3000
https://c1.neweggimages.com/productimage/nb300/14-126-746-01.png,4.6,77,ASUS,ASUS PRIME Radeon RX 9070 XT 16GB 256-Bit GDDR6 RNDA 4 FSR 4 PCI Express 5.0 Graphics Card PRIME-RX9070XT-16G,PRIME-RX9070XT-16G,1260.99,0.0,1260.99,16.0,78.811875,RX 9070,RX 9000
https://c1.neweggimages.com/productimage/nb300/14-932-697-02.jpg,4.7,7,GIGABYTE,GIGABYTE WINDFORCE GeForce RTX 3050 6GB GDDR6 PCI Express 4.0 x8 ATX Graphics Card GV-N3050WF2OC-6GD,GV-N3050WF2OC-6GD,349.0,0.0,349.0,6.0,58.166666666666664,RTX 3050,RTX 3000
https://c1.neweggimages.com/productimage/nb300/14-930-011-V01.jpg,3.2,22,ASRock,USED - VERY GOOD ASRock Phantom Gaming X Radeon RX 590 8GB GDDR5 PCI Express 3.0 x16 Graphics Card RX590 8G OC,Phantom X RX590 8GOC,166.0,30.0,166.0,8.0,20.75,RX 590,RX 500
https://c1.neweggimages.com/productimage/nb300/14-202-079-04.jpg,4.2,95,Sapphire Tech,SAPPHIRE TRI-X OC Radeon R9 290X 4GB GDDR5 PCI Express 3.0 CrossFireX Support Graphics Card 100361-2SR,100361-2SR,378.0,0.0,378.0,4.0,94.5,Other,Other
https://c1.neweggimages.com/productimage/nb300/14-137-792-01.png,4.7,384,MSI,MSI Ventus GeForce RTX 3060 Ti 8GB GDDR6X PCI Express 4.0 Graphics Card RTX 3060 TI VENTUS 2X 8GD6X OC,RTX 3060 TI VENTUS 2X 8GD6X OC,695.0,0.0,695.0,8.0,86.875,RTX 3060,RTX 3000
https://c1.neweggimages.com/productimage/nb300/ADRA_131605276756152675NsYuqJUn0p.jpg,3.0,2,NVIDIA,NVIDIA 900-1G611-2550-000 GeForce GTX 1080 Ti Founders Edition DirectX 12 11GB 352-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,900-1G611-2550-000,399.0,0.0,399.0,11.0,36.27272727272727,Other,Other
